title,year,doi,openalex_id,cited_by,is_oa,pdf_url,landing_url,venue,doi_key,title_norm,citation_score,recency_score,kw_score_raw,kw_score,gold_probability,cluster3_probability,ml_match_gold,ml_match_cluster,ml_score_gold,ml_score_cluster3,ml_score_total,final_score
The Path to Perovskite on Silicon PV,2018,10.32386/scivpro.000004,https://openalex.org/W2900654170,18,True,https://scivpro.com/articles/000004/10_32386_scivpro_000004.pdf,https://doi.org/10.32386/scivpro.000004,UNKNOWN,10.32386scivpro.000004,the path to perovskite on silicon pv,14.722194895832201,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.022194895832202
A “Guest‐Solvent” Additive Strategy for Ambient‐Printed Films with Enhanced Efficiency in FAPbI3 Perovskite Solar Cells and Modules†,2025,10.1002/cjoc.70114,https://openalex.org/W4411292203,8,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cjoc.70114,https://doi.org/10.1002/cjoc.70114,Chinese Journal of Chemistry,10.1002cjoc.70114,a guest solvent additive strategy for ambient printed films with enhanced efficiency in fapbi3 perovskite solar cells and modules,10.986122886681098,1.0,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,14.986122886681098
Green solvent strategies for the sustainable development of perovskite solar cells,2024,10.1039/d4cc05454g,https://openalex.org/W4405513169,15,True,https://pubs.rsc.org/en/content/articlepdf/2025/cc/d4cc05454g,https://doi.org/10.1039/d4cc05454g,Chemical Communications,10.1039d4cc05454g,green solvent strategies for the sustainable development of perovskite solar cells,13.862943611198906,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,14.762943611198907
A Stable Aqueous SnO2 Nanoparticle Dispersion for Roll-to-Roll Fabrication of Flexible Perovskite Solar Cells,2022,10.3390/coatings12121948,https://openalex.org/W4312125834,15,True,https://www.mdpi.com/2079-6412/12/12/1948/pdf?version=1670832253,https://doi.org/10.3390/coatings12121948,Coatings,10.3390coatings12121948,a stable aqueous sno2 nanoparticle dispersion for roll to roll fabrication of flexible perovskite solar cells,13.862943611198906,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,14.562943611198905
Solvent Engineering of Ionic Liquids for Stable and Efficient Perovskite Solar Cells,2022,10.1002/aesr.202200140,https://openalex.org/W4308562724,14,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aesr.202200140,https://doi.org/10.1002/aesr.202200140,Advanced Energy and Sustainability Research,10.1002aesr.202200140,solvent engineering of ionic liquids for stable and efficient perovskite solar cells,13.54025100551105,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,14.24025100551105
Quenching-Controlled Crystal Orientation in Inkjet-Printed Wide-Bandgap Perovskites,2026,10.1021/acsenergylett.6c01417,https://openalex.org/W7167018948,0,True,https://pubs.acs.org/doi/pdf/10.1021/acsenergylett.6c01417?ref=article_openPDF,https://doi.org/10.1021/acsenergylett.6c01417,ACS Energy Letters,10.1021acsenergylett.6c01417,quenching controlled crystal orientation in inkjet printed wide bandgap perovskites,0.0,1.1,6.5,13.0,0.0,0.0,,,0.0,0.0,0.0,14.1
"Transformation, reaction and organization of functional nanostructures using solution-based microreactor-assisted nanomaterial deposition for solar photovoltaics",2022,10.1557/s43581-022-00035-x,https://openalex.org/W4286615867,8,True,https://link.springer.com/content/pdf/10.1557/s43581-022-00035-x.pdf,https://doi.org/10.1557/s43581-022-00035-x,MRS Energy & Sustainability,10.1557s43581-022-00035-x,transformation reaction and organization of functional nanostructures using solution based microreactor assisted nanomaterial deposition for solar photovoltaics,10.986122886681098,0.7,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,13.686122886681098
Acetonitrile based single step slot-die compatible perovskite ink for flexible photovoltaics,2019,,https://openalex.org/W3161769245,0,True,https://dspace.mit.edu/bitstream/1721.1/129830/2/c9ra06631d.pdf,https://hdl.handle.net/1721.1/129830,DSpace@MIT (Massachusetts Institute of Technology),,acetonitrile based single step slot die compatible perovskite ink for flexible photovoltaics,0.0,0.4,6.5,13.0,0.0,0.0,,,0.0,0.0,0.0,13.4
Tuning FAPbI 3 for scalable perovskite indoor photovoltaics,2025,10.1039/d4el00030g,https://openalex.org/W4409709034,7,True,https://pubs.rsc.org/en/content/articlepdf/2025/el/d4el00030g,https://doi.org/10.1039/d4el00030g,EES solar.,10.1039d4el00030g,tuning fapbi 3 for scalable perovskite indoor photovoltaics,10.39720770839918,1.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,13.39720770839918
Beyond Solution‐Based Printing: Unveiling Innovations and Advancements in Solvent‐Free Printing Technologies,2025,10.1002/adfm.202423498,https://openalex.org/W4406766889,7,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202423498,https://doi.org/10.1002/adfm.202423498,Advanced Functional Materials,10.1002adfm.202423498,beyond solution based printing unveiling innovations and advancements in solvent free printing technologies,10.39720770839918,1.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,13.39720770839918
Formamidinium Perovskite Deposition in Ambient Air Environment for Inverted p-i-n Solar Cells,2024,10.3390/nano14010107,https://openalex.org/W4390507143,10,True,https://www.mdpi.com/2079-4991/14/1/107/pdf?version=1704176166,https://doi.org/10.3390/nano14010107,Nanomaterials,10.3390nano14010107,formamidinium perovskite deposition in ambient air environment for inverted p i n solar cells,11.989476363991853,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.889476363991854
Toward More Scalable Processes for Perovskite Solar Cells: A Comparison Between Planar and Mesoporous Architectures,2025,10.1002/nano.202400205,https://openalex.org/W4408307499,6,True,,https://doi.org/10.1002/nano.202400205,Nano Select,10.1002nano.202400205,toward more scalable processes for perovskite solar cells a comparison between planar and mesoporous architectures,9.729550745276565,1.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,12.729550745276565
A High‐Throughput Approach to Identifying Environment‐Friendly Artificial Antisolvents for Efficient Perovskite Solar Cells,2025,10.1002/adma.202504602,https://openalex.org/W4409810745,9,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202504602,https://doi.org/10.1002/adma.202504602,Advanced Materials,10.1002adma.202504602,a high throughput approach to identifying environment friendly artificial antisolvents for efficient perovskite solar cells,11.51292546497023,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.51292546497023
Recent Advances in Colloidal Quantum Dots‐Based Shortwave Infrared Photodetectors,2025,10.1002/adom.202502859,https://openalex.org/W7116973504,8,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adom.202502859,https://doi.org/10.1002/adom.202502859,Advanced Optical Materials,10.1002adom.202502859,recent advances in colloidal quantum dots based shortwave infrared photodetectors,10.986122886681098,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.986122886681098
Cu 2 O/Cu Chiral Catalysts for Highly Selective Solar‐Assisted CO 2 ‐to‐CO Electroreduction,2025,10.1002/adfm.202508577,https://openalex.org/W4411570281,8,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202508577,https://doi.org/10.1002/adfm.202508577,Advanced Functional Materials,10.1002adfm.202508577,cu 2 o cu chiral catalysts for highly selective solar assisted co 2 to co electroreduction,10.986122886681098,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.986122886681098
Inclusion of polysaccharides in perovskite thin films: from in-solution interaction to film formation and stability,2025,10.1039/d4na01036a,https://openalex.org/W4408331112,5,True,https://pubs.rsc.org/en/content/articlepdf/2025/na/d4na01036a,https://doi.org/10.1039/d4na01036a,Nanoscale Advances,10.1039d4na01036a,inclusion of polysaccharides in perovskite thin films from in solution interaction to film formation and stability,8.958797346140274,1.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,11.958797346140274
Fabrication of Perovskite Solar Cells: A Focused Review on Manual Deposition Methods,2024,10.1002/admt.202400831,https://openalex.org/W4405726500,7,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/admt.202400831,https://doi.org/10.1002/admt.202400831,Advanced Materials Technologies,10.1002admt.202400831,fabrication of perovskite solar cells a focused review on manual deposition methods,10.39720770839918,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.29720770839918
"Inkjet Printing to Scale Perovskite and Silicon Tandem Solar Cell: Cooperative Research and Development Final Report, CRADA Number CRD-17-00690",2026,10.2172/1686143,https://openalex.org/W7133203559,0,True,https://www.osti.gov/servlets/purl/1686143,https://doi.org/10.2172/1686143,UNKNOWN,10.21721686143,inkjet printing to scale perovskite and silicon tandem solar cell cooperative research and development final report crada number crd 17 00690,0.0,1.1,5.0,10.0,0.0,0.0,,,0.0,0.0,0.0,11.1
Eco‐Friendly Solvent System for Inkjet Deposition of Wide Bandgap Perovskite Solar Cells Enabling Tandem Integration,2026,10.5445/ir/1000195206,https://openalex.org/W7168122192,0,True,https://publikationen.bibliothek.kit.edu/1000195206/185004278,https://publikationen.bibliothek.kit.edu/1000195206,Repository KITopen (Karlsruhe Institute of Technology),10.5445ir1000195206,eco friendly solvent system for inkjet deposition of wide bandgap perovskite solar cells enabling tandem integration,0.0,1.1,5.0,10.0,0.0,0.0,,,0.0,0.0,0.0,11.1
Eco‐Friendly Solvent System for Inkjet Deposition of Wide Bandgap Perovskite Solar Cells Enabling Tandem Integration,2026,10.1002/advs.76463,https://openalex.org/W7167828069,0,True,,https://doi.org/10.1002/advs.76463,Advanced Science,10.1002advs.76463,eco friendly solvent system for inkjet deposition of wide bandgap perovskite solar cells enabling tandem integration,0.0,1.1,5.0,10.0,0.0,0.0,,,0.0,0.0,0.0,11.1
"Stable and eco-friendly inorganic lead-free perovskite solar cells: structural, electronic, and defect engineering",2026,10.1038/s43246-026-01158-1,https://openalex.org/W7154466212,6,True,https://www.nature.com/articles/s43246-026-01158-1.pdf,https://doi.org/10.1038/s43246-026-01158-1,Communications Materials,10.1038s43246-026-01158-1,stable and eco friendly inorganic lead free perovskite solar cells structural electronic and defect engineering,9.729550745276565,1.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.829550745276565
Review of Progress on Printing Techniques Towards Commercialization of Perovskite Solar Cells,2024,10.3390/en18010006,https://openalex.org/W4405759966,6,True,https://www.mdpi.com/1996-1073/18/1/6/pdf?version=1735031906,https://doi.org/10.3390/en18010006,Energies,10.3390en18010006,review of progress on printing techniques towards commercialization of perovskite solar cells,9.729550745276565,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.629550745276566
Water-enhanced mixed-alkylammonium chloride perovskite inks for humidity-tolerant fabrication of solar modules,2025,10.1139/cjc-2025-0140,https://openalex.org/W4413693775,2,True,https://cdnsciencepub.com/doi/pdf/10.1139/cjc-2025-0140,https://doi.org/10.1139/cjc-2025-0140,Canadian Journal of Chemistry,10.1139cjc-2025-0140,water enhanced mixed alkylammonium chloride perovskite inks for humidity tolerant fabrication of solar modules,5.493061443340549,1.0,2.0,4.0,0.0,0.0,,,0.0,0.0,0.0,10.49306144334055
A Framework for Life Cycle Assessment (LCA) of Emerging Technologies at Low Technology Readiness Levels,2020,,https://openalex.org/W3031694703,6,True,https://tigerprints.clemson.edu/cgi/viewcontent.cgi?article=3646&context=all_dissertations,https://tigerprints.clemson.edu/all_dissertations/2641,TigerPrints (Clemson University),,a framework for life cycle assessment lca of emerging technologies at low technology readiness levels,9.729550745276565,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,10.229550745276565
Modified Chemical Bath Deposition of Tin Oxide for All‐Scalable Perovskite Solar Modules,2025,10.1002/adom.202501353,https://openalex.org/W4413087838,3,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adom.202501353,https://doi.org/10.1002/adom.202501353,Advanced Optical Materials,10.1002adom.202501353,modified chemical bath deposition of tin oxide for all scalable perovskite solar modules,6.931471805599453,1.0,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,9.931471805599454
Application of tiered human health and environmental risk assessment to develop safe and sustainable by design perovskite-based devices,2024,10.1016/j.jclepro.2024.142315,https://openalex.org/W4395468734,5,True,,https://doi.org/10.1016/j.jclepro.2024.142315,Journal of Cleaner Production,10.1016j.jclepro.2024.142315,application of tiered human health and environmental risk assessment to develop safe and sustainable by design perovskite based devices,8.958797346140274,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,9.858797346140275
"A COMPREHENSIVE SYSTEMATIC LITERATURE REVIEW ON PEROVSKITE SOLAR CELLS: ADVANCEMENTS, EFFICIENCY OPTIMIZATION, AND COMMERCIALIZATION POTENTIAL FOR NEXT-GENERATION PHOTOVOLTAICS",2022,10.63125/843z2648,https://openalex.org/W4409771551,5,True,https://researchinnovationjournal.com/index.php/AJSRI/article/download/36/24,https://doi.org/10.63125/843z2648,American Journal of Scholarly Research and Innovation,10.63125843z2648,a comprehensive systematic literature review on perovskite solar cells advancements efficiency optimization and commercialization potential for next generation photovoltaics,8.958797346140274,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,9.658797346140274
Pow(d)ering up: FAPI perovskite nanopowders for air-processed blade coated perovskite solar modules,2025,10.1039/d5el00032g,https://openalex.org/W4412021103,2,True,https://pubs.rsc.org/en/content/articlepdf/2025/el/d5el00032g,https://doi.org/10.1039/d5el00032g,EES solar.,10.1039d5el00032g,pow d ering up fapi perovskite nanopowders for air processed blade coated perovskite solar modules,5.493061443340549,1.0,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,9.49306144334055
Advances in Air-Stable Perovskite Precursor Inks for Photovoltaics,2026,10.26434/chemrxiv.15000819/v1,https://openalex.org/W7134978095,0,True,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv.15000819/v1,https://doi.org/10.26434/chemrxiv.15000819/v1,ChemRxiv,10.26434chemrxiv.15000819v1,advances in air stable perovskite precursor inks for photovoltaics,0.0,1.1,4.0,8.0,0.0,0.0,,,0.0,0.0,0.0,9.1
Advances in thin layer deposition techniques in perovskite solar cells,2025,10.1039/d5ra05921f,https://openalex.org/W4415431175,4,True,https://pubs.rsc.org/en/content/articlepdf/2025/ra/d5ra05921f,https://doi.org/10.1039/d5ra05921f,RSC Advances,10.1039d5ra05921f,advances in thin layer deposition techniques in perovskite solar cells,8.047189562170502,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,9.047189562170502
Progress and Prospects of Biomolecular Materials in Solar Photovoltaic Applications,2025,10.3390/molecules30153236,https://openalex.org/W4412902618,4,True,https://www.mdpi.com/1420-3049/30/15/3236/pdf?version=1754049017,https://doi.org/10.3390/molecules30153236,Molecules,10.3390molecules30153236,progress and prospects of biomolecular materials in solar photovoltaic applications,8.047189562170502,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,9.047189562170502
Morphology-driven oxygen evolution performance of NiO x nanostructures and implications for hole transport in perovskite solar cells,2026,10.1039/d6ra00607h,https://openalex.org/W7130368606,3,True,https://pubs.rsc.org/en/content/articlepdf/2026/ra/d6ra00607h,https://doi.org/10.1039/d6ra00607h,RSC Advances,10.1039d6ra00607h,morphology driven oxygen evolution performance of nio x nanostructures and implications for hole transport in perovskite solar cells,6.931471805599453,1.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.031471805599454
Progress in perovskite indoor photovoltaics,2026,10.1039/d5el00210a,https://openalex.org/W7154974497,3,True,https://pubs.rsc.org/en/content/articlepdf/2026/el/d5el00210a,https://doi.org/10.1039/d5el00210a,EES solar.,10.1039d5el00210a,progress in perovskite indoor photovoltaics,6.931471805599453,1.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.031471805599454
Regionally controlled ion-doping of organic electrochemical transistors for computing-memory co-integrated neuromorphic systems,2025,10.1038/s41528-025-00511-7,https://openalex.org/W4417420438,3,True,https://www.nature.com/articles/s41528-025-00511-7_reference.pdf,https://doi.org/10.1038/s41528-025-00511-7,npj Flexible Electronics,10.1038s41528-025-00511-7,regionally controlled ion doping of organic electrochemical transistors for computing memory co integrated neuromorphic systems,6.931471805599453,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7.931471805599453
Vapor-assisted pre-solvation for stable and solution-processable quantum dot conductive ink,2026,10.26599/nr.2026.94908957,https://openalex.org/W7166583262,0,True,https://www.sciopen.com/local/article_pdf/10.26599/NR.2026.94908957.pdf,https://doi.org/10.26599/nr.2026.94908957,Nano Research,10.26599nr.2026.94908957,vapor assisted pre solvation for stable and solution processable quantum dot conductive ink,0.0,1.1,3.0,6.0,0.0,0.0,,,0.0,0.0,0.0,7.1
